time_s	time_ms	time_ms_smooth
70.589	30.687	31.457
70.594	32.234	31.516
70.607	30.364	31.552
70.649	31.821	31.459
70.651	30.772	31.535
70.667	32.120	31.519
70.709	31.660	31.465
70.712	32.456	31.421
70.724	30.393	31.361
70.765	31.267	31.329
70.768	30.248	31.312
70.784	31.263	31.322
70.826	30.211	31.269
70.842	31.196	31.354
70.884	32.617	31.315
70.886	30.976	31.426
70.903	33.655	31.410
70.941	30.350	31.468
70.946	30.779	31.443
70.961	30.205	31.482
71.003	31.618	31.442
71.006	30.357	31.427
71.021	31.187	31.433
71.063	31.645	31.479
71.065	31.656	31.486
71.081	32.807	31.472
71.120	31.263	31.433
71.126	33.120	31.368
71.139	31.437	31.328
71.180	32.215	31.229
71.183	31.482	31.211
71.198	32.644	31.227
71.238	31.450	31.229
71.240	30.025	31.212
71.256	31.411	31.205
71.298	31.412	31.218
71.300	31.437	31.263
71.313	29.854	31.244
71.357	30.211	31.241
71.373	31.002	31.236
71.412	29.974	31.181
71.417	31.190	31.164
71.430	29.888	31.164
71.472	31.181	31.159
71.475	30.247	31.061
71.490	31.211	31.052
71.529	30.170	31.140
71.534	31.509	31.161
71.550	32.769	31.120
71.589	31.190	31.126
71.594	32.739	31.157
71.607	31.121	31.218
71.649	31.760	31.232
71.651	31.020	31.304
71.667	32.205	31.273
71.707	31.362	31.338
71.709	30.198	31.309
71.725	31.213	31.346
71.766	32.225	31.360
71.769	31.945	31.434
71.782	30.369	31.399
71.824	31.596	31.369
71.826	30.637	31.357
71.842	31.722	31.321
71.884	31.368	31.258
71.886	31.769	31.212
71.899	30.400	31.132
71.941	31.514	31.070
71.944	30.477	30.977
71.959	31.172	30.781
72.001	31.545	31.131
72.003	32.022	30.876
72.017	30.643	30.303
72.058	32.010	29.787
72.061	30.881	29.145
72.076	31.842	28.302
72.118	29.566	27.345
72.134	30.607	26.282
72.172	29.002	25.229
72.178	30.659	24.227
72.218	29.037	23.151
72.229	25.310	22.127
72.229	39.956	21.072
72.229	25.851	19.989
72.263	17.620	18.884
72.264	17.466	17.831
72.276	15.541	16.751
72.312	9.565	15.696
72.325	7.808	14.629
72.363	4.781	13.650
72.367	5.445	12.610
72.381	5.350	11.643
72.422	4.623	10.616
72.423	4.873	9.635
72.437	4.797	8.814
72.479	4.470	7.407
72.493	4.390	6.558
72.535	4.316	6.052
72.551	5.007	5.549
72.591	4.527	5.109
72.595	5.149	4.920
72.609	5.093	4.801
72.650	4.603	4.798
72.651	4.850	4.787
72.665	4.976	4.781
72.706	4.513	4.792
72.707	4.768	4.795
72.721	4.794	4.787
72.762	4.624	4.795
72.763	4.959	4.818
72.777	4.895	4.825
72.819	4.557	4.814
72.833	4.824	4.834
72.847	4.846	4.814
72.888	4.712	4.795
72.889	5.149	4.786
72.903	5.219	4.800
72.944	4.877	4.793
72.945	4.948	4.815
72.960	4.621	4.823
73.002	4.654	4.821
73.004	4.968	4.809
73.018	4.500	4.808
73.059	4.725	4.798
73.063	5.017	4.787
73.078	4.663	4.779
73.120	4.614	4.768
73.121	4.388	4.783
73.136	5.194	4.781
73.177	4.794	4.758
73.178	5.059	4.752
73.192	4.972	4.735
73.232	4.745	4.723
73.236	4.314	4.707
73.251	4.934	4.693
73.291	4.650	4.705
73.295	4.285	4.712
73.310	4.620	4.696
73.352	4.582	4.698
73.353	5.092	4.698
73.367	5.097	4.722
73.408	4.646	4.708
73.409	4.712	4.726
73.423	4.519	4.755
73.465	4.326	4.766
73.479	4.260	4.762
73.521	4.610	4.775
73.522	4.802	4.760
73.536	4.906	4.761
73.577	4.612	4.802
73.578	4.715	4.835
73.592	4.617	4.835
73.634	4.999	4.818
73.648	4.836	4.820
73.690	5.235	4.834
73.691	5.786	4.841
73.705	5.242	4.844
73.746	4.659	4.864
73.747	4.631	4.916
73.761	4.553	4.945
73.803	4.677	4.942
73.804	5.305	4.954
73.818	5.459	4.969
73.858	4.575	4.970
73.860	4.664	4.969
73.876	5.150	4.963
73.916	5.003	4.961
73.919	4.887	4.969
73.933	4.590	4.951
73.975	4.832	4.934
73.976	5.566	4.958
73.990	5.331	4.978
74.031	4.717	4.981
74.032	5.210	4.983
74.046	4.990	4.958
74.087	4.745	4.936
74.088	4.582	4.959
74.102	4.856	4.967
74.144	4.790	4.949
74.145	5.419	4.957
74.159	5.341	4.958
74.200	4.813	4.961
74.201	5.274	4.950
74.215	5.127	4.925
74.255	4.626	4.918
74.257	4.730	4.938
74.271	4.669	4.924
74.313	4.909	4.934
74.316	5.149	4.957
74.330	4.879	4.967
74.372	4.690	4.983
74.388	5.195	5.006
74.428	4.923	4.990
74.431	4.661	4.985
74.445	4.557	4.995
74.487	4.932	4.986
74.488	5.162	4.994
74.502	5.217	5.012
74.542	4.870	5.007
74.544	5.228	5.028
74.559	5.329	5.038
74.599	4.830	5.028
74.603	5.253	5.021
74.617	5.358	5.047
74.658	5.018	5.026
74.659	5.215	5.032
74.673	5.073	5.052
74.714	5.042	5.064
74.715	5.335	5.075
74.729	5.075	5.079
74.770	4.610	5.055
74.771	5.184	5.042
74.785	5.167	5.027
74.826	4.891	5.035
74.828	4.718	5.030
74.843	5.344	5.015
74.884	4.667	5.018
74.885	5.062	5.036
74.899	5.163	5.015
74.940	4.858	5.028
74.941	5.206	5.007
74.955	5.265	4.982
74.996	4.606	4.967
75.010	4.555	4.964
75.052	4.857	4.950
75.053	5.512	4.943
75.066	4.719	4.938
75.108	4.883	4.965
75.109	5.432	4.964
75.123	5.472	4.968
75.164	4.680	4.949
75.165	5.408	4.926
75.178	4.496	4.929
75.220	4.725	4.953
75.234	4.690	4.962
75.276	4.537	4.974
75.290	4.839	5.012
75.304	4.983	5.034
75.344	4.777	5.015
75.349	5.377	5.035
75.363	5.332	5.047
75.403	4.767	5.014
75.405	4.593	4.981
75.419	4.590	4.978
75.461	4.933	4.939
75.462	5.806	4.934
75.476	5.484	4.942
75.517	4.900	4.967
75.518	5.500	4.998
75.532	5.417	4.993
75.573	5.027	4.989
75.574	5.215	5.001
75.588	5.189	4.987
75.629	4.616	4.968
75.630	4.639	4.970
75.644	4.617	4.979
75.686	4.420	4.983
75.700	4.372	4.990
75.742	4.931	4.949
75.743	5.308	4.946
75.757	5.329	4.963
75.798	4.711	4.925
75.799	4.871	4.914
75.813	5.081	4.913
75.854	5.018	4.891
75.855	4.855	4.882
75.869	4.839	4.902
75.911	4.808	4.898
75.913	4.680	4.915
75.928	5.111	4.942
75.970	4.799	4.952
75.971	5.390	4.964
75.985	5.327	4.962
76.026	4.556	4.932
76.027	5.131	4.958
76.041	5.004	4.978
76.082	4.663	4.969
76.083	4.967	4.950
76.097	5.115	4.973
76.138	4.559	4.961
76.139	5.039	4.958
76.153	5.096	4.961
76.194	4.605	4.940
76.195	5.247	4.953
76.209	5.243	4.934
76.250	4.594	4.908
76.251	5.346	4.924
76.265	5.371	4.917
76.305	4.873	4.901
76.309	4.529	4.904
76.324	5.435	4.892
76.364	4.544	4.884
76.368	4.725	4.897
76.382	4.758	4.888
76.423	4.574	4.873
76.427	5.131	4.892
76.441	4.909	4.884
76.481	4.684	4.870
76.483	4.955	4.887
76.497	4.949	4.857
76.538	4.617	4.830
76.539	4.743	4.844
76.553	4.648	4.870
76.595	4.931	4.847
76.596	4.889	4.870
76.611	4.808	4.875
76.653	4.721	4.894
76.654	5.084	4.915
76.668	5.043	4.902
76.709	4.899	4.903
76.710	5.002	4.906
76.724	4.602	4.903
76.766	4.688	4.898
76.767	5.243	4.928
76.781	5.166	4.930
76.822	4.857	4.945
76.823	5.116	4.946
76.837	4.870	4.938
76.877	5.226	4.946
76.882	5.090	4.943
76.897	4.806	4.928
76.939	4.929	4.903
76.940	4.765	4.905
76.954	4.882	4.894
76.996	4.814	4.905
77.011	5.377	4.913
77.052	4.804	4.891
77.053	5.017	4.883
77.067	4.945	4.890
77.107	4.691	4.870
77.110	5.006	4.879
77.124	4.653	4.869
77.165	4.706	4.852
77.169	4.413	4.864
77.185	4.961	4.869
77.226	4.714	4.870
77.228	4.891	4.868
77.242	4.894	4.870
77.283	4.687	4.831
77.284	4.955	4.834
77.298	5.048	4.816
77.339	4.603	4.830
77.340	5.092	4.852
77.354	4.975	4.823
77.395	4.663	4.818
77.396	5.118	4.805
77.410	5.059	4.840
77.451	4.774	4.820
77.452	4.841	4.805
77.466	4.866	4.792
77.508	4.408	4.780
77.524	4.877	4.786
77.564	4.566	4.791
77.568	5.293	4.785
77.582	5.244	4.795
77.623	4.285	4.770
77.637	4.511	4.783
77.679	4.395	4.785
77.694	5.287	4.769
77.735	4.452	4.755
77.749	4.352	4.753
77.791	4.551	4.775
77.805	4.601	4.795
77.847	4.828	4.808
77.849	5.092	4.814
77.864	4.900	4.830
77.904	4.838	4.805
77.907	4.480	4.781
77.922	5.293	4.821
77.963	4.715	4.829
77.964	4.708	4.860
77.978	4.709	4.844
78.020	4.731	4.863
78.021	5.388	4.894
78.035	5.364	4.913
78.076	4.742	4.923
78.077	5.036	4.936
78.091	4.945	4.925
78.131	4.677	4.920
78.136	4.656	4.918
78.152	5.283	4.934
78.193	4.694	4.907
78.195	5.169	4.894
78.209	4.902	4.906
78.250	4.922	4.903
78.251	5.129	4.912
78.265	5.017	4.901
78.305	4.865	4.887
78.310	5.154	4.913
78.325	4.820	4.928
78.367	4.764	4.927
78.368	4.797	4.962
78.382	4.862	4.959
78.424	4.632	4.942
78.426	4.373	4.945
78.441	5.029	4.922
78.482	4.622	4.923
78.483	4.966	4.944
78.497	5.111	4.950
78.538	4.997	4.947
78.539	5.395	4.951
78.553	5.409	4.938
78.594	4.923	4.946
78.595	5.563	4.979
78.608	4.580	5.002
78.649	4.867	4.991
78.653	4.765	4.990
78.667	4.590	4.998
78.709	4.929	4.971
78.710	5.432	4.980
78.724	5.287	4.963
78.765	4.950	4.954
78.766	4.954	4.950
78.780	4.833	4.915
78.822	5.011	4.894
78.823	5.608	4.900
78.837	5.371	4.872
78.878	4.574	4.921
78.879	4.600	4.922
78.893	4.587	4.931
78.935	4.362	4.952
78.951	4.825	4.961
78.991	4.546	4.934
78.995	4.881	4.917
79.009	4.903	4.910
79.050	4.531	4.966
79.051	4.879	6.843
79.065	5.060	7.118
79.106	4.867	9.141
79.108	5.803	9.488
79.121	4.890	9.579
79.162	4.991	9.585
79.163	5.131	9.635
79.177	5.139	9.670
79.218	4.771	9.665
79.219	4.857	9.688
79.233	4.783	9.701
79.277	6.344	9.689
79.280	51.772	9.720
79.282	11.873	9.717
79.284	56.174	9.754
79.284	14.058	9.765
79.291	6.841	11.434
79.331	4.746	11.473
79.332	5.846	11.499
79.346	5.241	11.475
79.387	4.688	11.449
79.388	5.119	11.434
79.402	5.210	11.425
79.443	4.617	11.428
79.444	5.298	11.350
79.458	4.806	9.459
79.500	5.981	9.188
79.500	5.138	7.147
79.500	47.524	6.775
79.501	5.884	6.709
79.516	5.624	6.750
79.556	4.537	6.714
79.559	4.495	6.728
79.573	4.383	6.768
79.614	4.642	6.767
79.618	4.858	6.760
79.632	4.403	6.797
79.674	4.497	6.781
79.675	5.088	6.803
79.689	5.142	6.782
79.730	4.773	6.777
79.731	5.189	5.081
79.745	5.758	5.058
79.786	4.964	5.023
79.787	5.587	5.034
79.801	5.690	5.056
79.841	5.077	5.069
79.845	5.040	5.059
79.861	5.548	5.045
79.902	4.893	5.075
79.904	5.359	5.097
79.918	5.465	5.139
79.959	4.993	5.210
79.960	5.139	5.250
79.974	5.299	5.236
80.015	4.757	5.204
80.016	4.802	5.200
80.030	5.048	5.167
80.072	4.720	5.150
80.086	4.389	5.157
80.128	4.499	5.150
80.129	5.152	5.120
80.143	5.063	5.109
80.185	6.138	5.082
80.187	6.912	5.054
80.199	5.768	5.038
80.240	4.842	5.012
80.241	4.956	4.992
80.255	4.874	5.010
80.297	4.750	5.027
80.298	5.262	5.022
80.312	5.262	5.053
80.353	4.865	5.103
80.354	4.787	5.106
80.368	4.623	5.113
80.410	4.681	5.124
80.424	4.777	5.053
80.466	4.592	4.951
80.480	4.494	4.894
80.522	4.790	4.878
80.523	5.215	4.854
80.537	5.223	4.872
80.578	4.910	4.854
80.579	5.513	4.820
80.593	5.623	4.798
80.634	4.583	4.791
80.635	5.324	4.794
80.649	5.332	4.814
80.690	4.361	4.830
80.704	4.358	4.838
80.746	4.356	4.857
80.760	4.429	4.876
80.802	4.373	4.881
80.817	5.321	4.869
80.858	4.308	4.844
80.872	4.405	4.851
80.914	4.706	4.836
80.928	4.692	4.817
80.970	4.855	4.850
80.984	5.125	4.847
81.025	5.077	4.820
81.026	4.973	4.857
81.040	5.074	4.888
81.081	4.979	4.930
81.082	4.911	4.974
81.096	4.913	5.014
81.138	4.607	5.001
81.152	5.083	5.047
81.166	5.139	5.090
81.207	5.140	5.095
81.208	5.405	5.132
81.222	5.241	5.153
81.263	4.676	5.134
81.264	5.285	5.155
81.278	5.136	5.156
81.320	5.393	5.180
81.320	5.535	5.203
81.334	5.372	5.187
81.375	4.988	5.207
81.376	5.464	5.212
81.390	5.483	5.227
81.431	4.841	5.234
81.432	5.597	5.212
81.446	5.398	5.174
81.487	4.642	5.150
81.502	5.590	5.149
81.543	5.016	5.124
81.544	5.655	5.104
81.558	5.560	5.071
81.599	4.511	5.049
81.614	5.428	5.047
81.655	4.714	5.059
81.656	5.457	5.035
81.670	5.329	5.014
81.711	4.580	5.020
81.725	4.453	4.992
81.767	4.635	4.969
81.781	4.654	4.981
81.795	4.667	4.953
81.837	4.626	4.946
81.851	4.585	4.922
81.893	4.986	4.889
81.894	5.321	4.917
81.908	5.276	4.886
81.949	4.859	4.906
81.950	4.963	4.951
81.964	4.987	5.084
82.005	4.911	5.621
82.006	4.826	6.521
82.020	4.934	7.499
82.061	4.885	8.466
82.062	4.850	9.405
82.076	5.042	10.445
82.118	4.747	11.428
82.134	5.204	12.352
82.174	4.649	13.295
82.179	5.218	14.229
82.221	6.576	15.153
82.224	8.664	16.081
82.247	18.000	16.996
82.296	26.964	17.898
82.310	29.081	18.804
82.323	28.826	19.712
82.364	28.140	20.617
82.380	30.624	21.521
82.393	29.172	22.470
82.433	28.074	23.425
82.435	28.913	24.295
82.449	28.612	25.261
82.488	27.969	26.188
82.490	28.152	27.056
82.504	27.858	27.896
82.545	27.465	28.287
82.558	27.493	28.325
82.600	27.628	28.321
82.613	27.514	28.257
82.655	27.451	28.266
82.656	28.764	28.176
82.670	28.615	28.148
82.709	26.958	28.146
82.725	28.785	28.100
82.738	28.402	28.046
82.779	28.279	28.105
82.781	29.671	28.073
82.793	27.765	28.077
82.834	27.903	28.108
82.836	28.994	28.063
82.848	27.218	28.063
82.891	28.369	28.031
82.904	28.376	28.065
82.918	28.471	27.986
82.959	28.013	27.988
82.973	27.771	28.045
83.014	27.262	28.029
83.030	29.450	28.026
83.042	27.349	28.009
83.084	27.969	27.946
83.098	28.233	27.960
83.110	26.354	27.928
83.153	27.632	27.916
83.165	26.726	27.957
83.180	28.295	27.995
83.223	26.778	28.023
83.240	28.675	28.033
83.282	28.380	28.036
83.283	28.379	28.050
83.297	28.344	28.062
83.338	27.851	27.987
83.352	28.103	27.964
83.365	28.107	27.911
83.405	27.094	27.880
83.407	28.700	27.941
83.421	28.241	27.952
83.463	29.312	28.044
83.477	29.087	28.084
83.490	28.712	28.171
83.531	28.102	28.167
83.545	28.115	28.166
83.586	27.568	28.123
83.600	27.575	28.083
83.641	26.764	28.068
83.655	26.656	28.019
83.698	27.441	28.035
83.711	27.880	28.011
83.725	27.914	27.969
83.768	29.035	28.007
83.782	29.285	27.985
83.796	28.956	27.978
83.837	28.565	27.980
83.850	28.372	27.960
83.891	27.294	27.968
83.905	27.353	27.985
83.919	27.472	27.998
83.960	26.883	28.090
83.976	28.510	28.122
84.015	26.489	28.189
84.016	27.641	28.202
84.032	29.189	28.218
84.073	28.760	28.177
84.087	28.908	28.105
84.100	28.776	28.098
84.140	27.591	28.030
84.141	28.319	28.016
84.155	28.000	28.036
84.196	27.905	28.083
84.210	29.060	28.175
84.250	27.455	28.220
84.265	29.113	28.233
84.306	28.212	28.324
84.320	28.296	28.372
84.334	28.017	28.312
84.375	27.494	28.265
84.376	28.775	28.191
84.388	26.859	28.186
84.431	28.017	28.187
84.445	27.817	28.243
84.487	28.511	28.297
84.488	29.781	28.346
84.500	27.993	28.345
84.543	28.853	28.384
84.557	28.756	28.363
84.571	28.849	28.367
84.611	27.693	28.328
84.625	27.579	28.309
84.666	27.055	28.376
84.682	28.662	28.382
84.723	27.605	28.510
84.738	29.710	28.519
84.752	29.360	28.580
84.793	29.130	28.624
84.807	29.021	28.552
84.849	28.434	28.583
84.862	28.596	28.594
84.875	28.302	28.611
84.916	27.339	28.557
84.930	27.525	28.619
84.946	29.187	28.685
84.987	28.908	28.766
84.989	30.079	28.784
85.001	28.236	28.851
85.043	29.340	28.829
85.057	29.596	28.799
85.069	27.995	28.770
85.112	28.772	28.719
85.126	29.115	28.682
85.139	29.192	28.636
85.179	27.504	28.653
85.194	29.221	28.699
85.235	29.252	28.716
85.249	29.078	28.731
85.290	29.103	28.751
85.304	29.274	28.719
85.318	29.177	28.729
85.359	28.599	28.696
85.372	28.415	28.641
85.413	27.730	28.636
85.427	27.527	28.582
85.469	27.444	28.548
85.470	28.723	28.462
85.484	28.490	28.441
85.525	27.948	28.377
85.540	29.554	28.268
85.582	29.419	28.228
85.595	29.273	28.195
85.637	28.494	28.147
85.650	28.495	28.140
85.664	28.238	28.119
85.705	27.864	28.091
85.719	27.431	28.097
85.761	28.267	28.159
85.773	27.040	28.217
85.787	26.971	28.198
85.830	27.617	28.203
85.842	26.539	28.206
85.857	28.061	28.116
85.899	28.294	28.024
85.912	28.061	27.978
85.955	29.000	27.976
85.967	28.069	27.914
85.981	27.714	27.894
86.022	27.895	27.901
86.024	29.077	27.926
86.037	28.903	27.890
86.078	28.226	27.922
86.092	28.627	27.946
86.106	28.011	27.977
86.147	27.320	28.030
86.160	27.122	28.025
86.203	28.113	28.062
86.217	28.441	28.117
86.229	26.946	28.135
86.272	27.752	28.124
86.286	28.028	28.194
86.299	28.065	28.241
86.340	27.346	28.235
86.354	27.850	28.229
86.368	27.582	28.216
86.410	28.375	28.205
86.412	27.868	28.218
86.428	27.945	28.224
86.469	29.217	28.266
86.473	29.430	28.253
86.487	29.441	28.279
86.526	27.816	28.320
86.531	29.462	28.318
86.545	29.050	28.276
86.586	28.948	28.244
86.600	28.748	28.285
86.639	27.905	28.268
86.641	28.343	28.280
86.654	28.334	28.264
86.696	27.475	28.261
86.709	28.166	28.324
86.723	27.793	28.274
86.764	29.102	28.260
86.767	27.970	28.221
86.781	27.681	28.246
86.822	26.997	28.193
86.826	27.260	28.148
86.841	28.356	28.110
86.881	27.446	28.098
86.882	27.879	28.128
86.896	27.959	28.126
86.937	27.808	28.124
86.952	29.511	28.210
86.992	27.965	28.258
87.007	29.073	28.294
87.049	28.481	28.278
87.062	28.438	28.299
87.076	28.145	28.340
87.117	27.921	28.407
87.131	27.994	28.432
87.174	28.446	28.412
87.187	28.654	28.426
87.201	28.286	28.414
87.242	28.305	28.443
87.244	29.607	28.477
87.258	29.373	28.411
87.299	28.697	28.392
87.313	28.692	28.376
87.354	28.500	28.393
87.367	28.719	28.411
87.381	28.664	28.419
87.422	27.893	28.447
87.436	27.842	28.465
87.450	27.789	28.434
87.491	27.579	28.396
87.492	28.697	28.367
87.506	28.653	28.325
87.547	27.871	28.273
87.561	27.478	28.293
87.604	28.677	28.254
87.617	28.906	28.267
87.631	28.878	28.265
87.672	28.343	28.265
87.686	28.644	28.259
87.700	28.425	28.251
87.741	27.666	28.233
87.755	27.723	28.267
87.768	27.560	28.313
87.809	27.248	28.320
87.811	28.319	28.306
87.826	29.857	28.312
87.866	27.730	28.336
87.881	29.010	28.280
87.923	28.448	28.289
87.936	28.720	28.300
87.950	28.519	28.282
87.991	27.697	28.291
88.005	27.377	28.302
88.048	28.659	28.327
88.062	28.709	28.349
88.075	28.876	28.360
88.116	28.312	28.435
88.130	28.030	28.391
88.145	28.065	28.364
88.186	27.269	28.417
88.190	29.149	28.391
88.203	29.147	28.409
88.243	27.880	28.345
88.245	28.877	28.774
88.258	28.712	29.065
88.299	28.280	29.194
88.313	28.269	29.188
88.354	27.829	29.193
88.370	29.145	29.199
88.409	27.205	29.204
88.425	29.197	29.238
88.438	29.039	29.267
88.480	28.372	29.293
88.493	28.888	29.252
88.505	27.126	29.207
88.559	39.239	29.193
88.569	34.978	29.138
88.578	30.589	29.153
88.617	28.527	29.168
88.618	28.822	29.167
88.632	29.018	29.221
88.672	28.441	29.234
88.673	28.880	29.315
88.687	28.799	29.290
88.728	27.919	29.271
88.742	28.117	29.279
88.756	28.025	29.248
88.797	27.540	29.304
88.810	27.493	28.870
88.826	29.087	28.593
88.867	28.651	28.497
88.881	28.245	28.479
88.923	29.189	28.427
88.937	29.455	28.394
88.951	29.237	28.380
88.992	28.563	28.326
89.005	28.586	28.265
89.019	28.554	28.244
89.060	28.131	28.222
89.074	28.504	28.201
89.088	28.397	28.201
89.129	28.065	28.206
89.143	28.168	28.136
89.157	28.077	28.074
89.198	27.531	28.070
89.212	28.186	28.037
89.225	28.109	27.984
89.266	27.526	27.921
89.279	27.270	27.947
89.321	27.384	27.868
89.324	27.572	27.840
89.338	27.510	27.829
89.379	27.537	27.845
89.392	27.605	27.881
89.434	27.356	27.925
89.447	27.096	27.929
89.490	28.149	27.956
89.504	28.348	28.011
89.518	28.143	28.001
89.559	27.669	28.016
89.574	29.213	28.058
89.612	26.604	28.080
89.617	27.841	28.114
89.631	27.871	28.134
89.674	28.891	28.178
89.688	29.312	28.231
89.701	29.166	28.265
89.742	28.259	28.316
89.756	28.740	28.371
89.770	28.911	28.356
89.811	27.946	28.404
89.825	28.480	28.426
89.840	28.581	28.457
89.881	27.825	28.420
89.883	28.222	28.494
89.896	28.065	28.560
89.938	28.618	28.618
89.951	28.863	28.612
89.993	28.451	28.579
90.006	28.647	28.525
90.020	28.467	28.501
90.061	27.768	28.452
90.077	29.552	28.384
90.118	28.686	28.412
90.131	28.456	28.478
90.145	28.279	28.501
90.187	28.460	28.544
90.188	29.487	28.569
90.202	29.319	28.601
90.243	28.732	28.598
90.257	28.494	28.542
90.298	27.817	28.490
90.312	27.671	28.475
90.325	27.493	28.465
90.366	27.222	28.511
90.368	28.635	28.495
90.384	30.143	28.510
90.424	29.148	28.504
90.438	28.913	28.514
90.452	28.841	28.514
90.493	28.861	28.448
90.507	28.540	28.381
90.548	27.480	28.364
90.561	27.130	28.361
90.604	28.288	28.377
90.618	28.206	28.378
90.661	28.920	28.382
90.675	29.159	28.441
90.688	29.060	28.450
90.729	28.303	28.401
90.743	28.518	28.367
90.757	28.480	28.355
90.798	27.828	28.326
90.812	27.632	28.281
90.854	28.319	28.243
90.868	28.414	28.273
90.882	28.217	28.330
90.923	27.695	28.264
90.937	27.610	28.241
90.980	28.696	28.265
90.993	28.859	28.256
91.007	28.896	28.234
91.048	28.315	28.226
91.062	28.618	28.214
91.076	28.103	28.198
91.117	27.740	28.175
91.131	27.593	28.150
91.173	28.226	28.142
91.187	28.556	28.081
91.199	26.646	28.017
91.242	27.632	28.031
91.257	29.506	28.110
91.299	28.946	28.109
91.312	28.497	28.099
91.353	28.104	28.083
91.367	28.234	28.056
91.381	28.072	28.077
91.422	27.261	28.093
91.435	26.997	28.109
91.478	28.129	28.171
91.490	26.878	28.221
91.504	26.605	28.183
91.547	28.067	28.263
91.563	29.578	28.318
91.604	28.678	28.298
91.617	28.599	28.275
91.631	28.499	28.265
91.672	27.635	28.235
91.688	29.138	28.266
91.729	28.503	28.287
91.742	28.157	28.348
91.785	29.128	28.463
91.799	29.488	28.467
91.811	27.610	28.546
91.854	28.623	28.636
91.868	29.021	28.665
91.881	28.997	28.607
91.923	28.386	28.582
91.936	28.239	28.526
91.977	27.345	28.748
91.993	29.029	29.092
92.006	28.583	29.368
92.048	28.796	29.769
92.049	29.857	29.896
92.062	28.234	30.212
92.104	28.846	30.706
92.118	28.864	31.170
92.131	28.790	31.578
92.172	28.142	32.087
92.186	28.047	32.507
92.227	27.204	32.941
92.248	34.041	33.295
92.278	36.225	33.632
92.305	36.046	33.841
92.336	38.526	34.160
92.357	31.340	34.432
92.393	37.018	34.602
92.398	41.843	35.150
92.424	39.213	35.344
92.451	38.823	35.644
92.482	41.746	36.033
